"word","position_score","psi","zeta","abs_zeta","political_leaning","frequency","position_rank","discrimination_rank"
"zutreffend",0.69089766745567,1.24740921861676,1.28909580946878,1.28909580946878,"right",29,15407,3627
"bundesnetzagentur",0.691113077304599,1.17584097934433,1.24417002877581,1.24417002877581,"right",27,15408,3900
"halbjahr",0.691263792322697,0.518984977630789,0.896065931185464,0.896065931185464,"right",14,15409,7150
"vereinbarung",0.691791948866352,1.17549649458162,1.24517767028879,1.24517767028879,"right",27,15410,3891
"opposition",0.691900039699398,3.61617706273848,4.21974519658675,4.21974519658675,"right",310,15411,238
"cum-ex",0.692059704833581,1.31351092199152,1.33465444089022,1.33465444089022,"right",31,15412,3377
"irreguläre",0.692523042329503,0.518345804515657,0.897411415311009,0.897411415311009,"right",14,15413,7134
"gesamtsumme",0.692887633482962,0.181688410493868,0.758780125909393,0.758780125909393,"right",10,15414,8655.5
"wirkungslos",0.692887633482962,0.181688410493868,0.758780125909393,0.758780125909393,"right",10,15415,8655.5
"verwirrt",0.69351219602734,0.0760106095990484,0.720376599839061,0.720376599839061,"right",9,15416,9117
"fachliche",0.693589888019021,0.651335277079542,0.960590774142633,0.960590774142633,"right",16,15417,6444
"vernünftiges",0.693730184903118,0.651263983377882,0.960750830659919,0.960750830659919,"right",16,15418,6442
"stolz",0.693910821215019,2.33293075516089,2.22788688529093,2.22788688529093,"right",86,15419,1174
"gestanden",0.694113954017802,1.09735603567305,1.20148571252046,1.20148571252046,"right",25,15420,4189
"bologna",0.694543829031115,0.075486247107559,0.72125906955269,0.72125906955269,"right",9,15421,9083
"spaß",0.694731992966278,1.43351405288125,1.42265934315245,1.42265934315245,"right",35,15422,2972
"bundestagsabgeordneten",0.695504774080422,-0.0427855356923629,0.680784022136071,0.680784022136071,"right",8,15423,9556
"sag",0.695537187167266,0.768128189593843,1.0212152033434,1.0212152033434,"right",18,15424,5758
"schreibt",0.695681027912458,1.56656269924948,1.52259685249882,1.52259685249882,"right",40,15425,2598
"vollkommen",0.69599022325074,2.18159099595067,2.07171306398606,2.07171306398606,"right",74,15426,1368
"ehrlicherweise",0.696093997454846,1.31146029190494,1.34105896198284,1.34105896198284,"right",31,15427,3342
"morgens",0.696099465405485,0.873202577991642,1.07717144191875,1.07717144191875,"right",20,15428,5221
"exekutive",0.696467664123286,0.442232239996119,0.868821317763627,0.868821317763627,"right",13,15429,7511
"drehen",0.697535922624497,1.20894337242458,1.27668952819964,1.27668952819964,"right",28,15430,3711
"wussten",0.698514288006451,1.13433683118682,1.23166728821206,1.23166728821206,"right",26,15431,3977
"kleinerer",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15432,10717.5
"polizeibeamte",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15433,10717.5
"einheimischer",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15434,10717.5
"käufer",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15435,10717.5
"verwaltungsprozesse",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15436,10717.5
"eingeschlafen",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15437,10717.5
"mareike",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15438,10717.5
"fortsetzt",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15439,10717.5
"aufgehalten",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15440,10717.5
"pflegeunterstützungs",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15441,10717.5
"hannover",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15442,10717.5
"hitschler",0.699538949993988,-0.332522734723533,0.59238698240288,0.59238698240288,"right",6,15443,10717.5
"gesetzgeberischen",0.699685589788757,0.360549642997483,0.837905979759083,0.837905979759083,"right",12,15444,7821
"wärmeplanung",0.700187009382248,1.80721279230605,1.72840423064291,1.72840423064291,"right",51,15445,2011
"verändernden",0.700316284870913,0.177906280498867,0.765466313901746,0.765466313901746,"right",10,15446,8578
"vertritt",0.701232695736794,0.870585640399466,1.08369589223433,1.08369589223433,"right",20,15447,5168
"forschungsraum",0.701985792533838,-0.516093375876612,0.542325555665282,0.542325555665282,"right",5,15448,11318
"schienengüterverkehr",0.701985792533838,-0.516093375876612,0.542325555665282,0.542325555665282,"right",5,15449,11318
"industriepolitischen",0.701985792533838,-0.516093375876612,0.542325555665282,0.542325555665282,"right",5,15450,11318
"bundesbauministerin",0.701985792533838,-0.516093375876612,0.542325555665282,0.542325555665282,"right",5,15451,11318
"expertenanhörung",0.701985792533838,-0.516093375876612,0.542325555665282,0.542325555665282,"right",5,15452,11318
"bürgergeldreform",0.701985792533838,-0.516093375876612,0.542325555665282,0.542325555665282,"right",5,15453,11318
"you",0.701985792533838,-0.516093375876612,0.542325555665282,0.542325555665282,"right",5,15454,11318
"elementares",0.701985792533838,-0.516093375876612,0.542325555665282,0.542325555665282,"right",5,15455,11318
"unterschrift",0.701985792533838,-0.516093375876612,0.542325555665282,0.542325555665282,"right",5,15456,11318
"erklärt",0.702095283044991,3.08934853002957,3.29033081594482,3.29033081594482,"right",184,15457,466
"kleinteilige",0.702136405166766,-0.0461666964137153,0.686114378474511,0.686114378474511,"right",8,15458,9503
"vogel",0.702263699912455,0.582376920846493,0.939640574711293,0.939640574711293,"right",15,15459,6702
"rednerinnen",0.702689611317024,0.513166388488924,0.908230742833852,0.908230742833852,"right",14,15460,7020
"übertrieben",0.702732742758849,0.358993663159629,0.840900620161709,0.840900620161709,"right",12,15461,7801
"kommentieren",0.70330059965898,-0.046761746565946,0.687047562961687,0.687047562961687,"right",8,15462,9497
"wenigstens",0.704163857582864,2.4785253791819,2.43152465813901,2.43152465813901,"right",100,15463,988
"reden",0.704368879160381,4.96499241311354,8.43207699114094,8.43207699114094,"right",1202,15464,43
"schwarzmarkt",0.704925000572705,0.706179044885357,1.00343153272119,1.00343153272119,"right",17,15465,5981
"unterstellungen",0.705486230112795,0.705891731664308,1.00408616574281,1.00408616574281,"right",17,15466,5978
"amtszeit",0.705651750181003,1.33832953529486,1.37785967186025,1.37785967186025,"right",32,15467,3164
"vries",0.706566530039002,0.511182385491072,0.912336196746292,0.912336196746292,"right",14,15468,6993
"wertschätzen",0.706734048037475,0.356945868682787,0.844823187407082,0.844823187407082,"right",12,15469,7763
"unangemessen",0.707246187172235,0.510834069620051,0.913054757284393,0.913054757284393,"right",14,15470,6979.5
"schlechteste",0.707246187172235,0.510834069620051,0.913054757284393,0.913054757284393,"right",14,15471,6979.5
"co2-bepreisung",0.707725915562448,0.962573248280829,1.14521024356914,1.14521024356914,"right",22,15472,4621
"baubranche",0.707867610585865,0.436407494513368,0.880474382076615,0.880474382076615,"right",13,15473,7357
"sprüche",0.708058289274789,-0.0491981070825203,0.690853207447871,0.690853207447871,"right",8,15474,9455.5
"flagge",0.708058289274789,-0.0491981070825203,0.690853207447871,0.690853207447871,"right",8,15475,9455.5
"verurteilt",0.708289383494492,1.58481389002058,1.56440320086431,1.56440320086431,"right",41,15476,2468
"nachträglich",0.708513037760172,0.173712187850735,0.772803301337765,0.772803301337765,"right",10,15477,8514
"masken",0.708599071528116,0.436032315055341,0.881218879682645,0.881218879682645,"right",13,15478,7347
"upd",0.708700077124414,0.761402894281107,1.03704838086242,1.03704838086242,"right",18,15479,5546
"gesetzesvorlagen",0.709370074959345,-0.183402542517944,0.647213410675535,0.647213410675535,"right",7,15480,9982.5
"verschwiegen",0.709370074959345,-0.183402542517944,0.647213410675535,0.647213410675535,"right",7,15481,9982.5
"hinterher",0.709424324867576,1.53422110835079,1.52776992429042,1.52776992429042,"right",39,15482,2583
"inflationsrate",0.709457290771598,0.173227633516704,0.773645776173707,0.773645776173707,"right",10,15483,8500
"thüringen",0.709493821304066,1.96496835087911,1.8951172017256,1.8951172017256,"right",60,15484,1665
"platt",0.709544241141675,0.435547263880334,0.882180322135156,0.882180322135156,"right",13,15485,7338
"selbstgenutzten",0.709686790115405,-0.183565124273139,0.647449740612313,0.647449740612313,"right",7,15486,9979.5
"magazin",0.709686790115405,-0.183565124273139,0.647449740612313,0.647449740612313,"right",7,15487,9979.5
"endes",0.709686790115405,-0.183565124273139,0.647449740612313,0.647449740612313,"right",7,15488,9979.5
"aufseiten",0.709686790115405,-0.183565124273139,0.647449740612313,0.647449740612313,"right",7,15489,9979.5
"schlichtweg",0.70999790940859,1.23766081585716,1.31829225725232,1.31829225725232,"right",29,15490,3446
"hass",0.710036189449333,2.85395195094634,2.95806883935987,2.95806883935987,"right",146,15491,603
"begegnet",0.710392105801275,0.814601524225659,1.06754600628837,1.06754600628837,"right",19,15492,5307
"schau",0.710639197298746,0.760407382702174,1.03936843565848,1.03936843565848,"right",18,15493,5522
"bauministerin",0.710666999791196,0.642610064867763,0.979957298543735,0.979957298543735,"right",16,15494,6234
"extremisten",0.710780125014052,1.4534821659262,1.47012721584662,1.47012721584662,"right",36,15495,2777
"erwartungshaltung",0.710888580807004,0.0671320845619543,0.735155287258158,0.735155287258158,"right",9,15496,8927
"durchaus",0.710991379011807,2.83269932037291,2.9307392230807,2.9307392230807,"right",143,15497,624
"wirtschaftsministerium",0.711099916679637,0.960841373748511,1.14967392375795,1.14967392375795,"right",22,15498,4578
"absolventen",0.711936135381738,0.0665936972510194,0.736040436794744,0.736040436794744,"right",9,15499,8915
"extra",0.712153872320982,0.913779607931646,1.12460124716079,1.12460124716079,"right",21,15500,4777
"chinesen",0.712323526947723,-0.0513885268527983,0.694254033864212,0.694254033864212,"right",8,15501,9427
"kooperieren",0.71250422264039,0.508134334653296,0.918602052221775,0.918602052221775,"right",14,15502,6905.5
"immobilie",0.71250422264039,0.508134334653296,0.918602052221775,0.918602052221775,"right",14,15503,6905.5
"geschildert",0.713060089193336,0.864523346846662,1.09863894160702,1.09863894160702,"right",20,15504,5054
"schaue",0.713187492002604,0.507782854233841,0.919321387054049,0.919321387054049,"right",14,15505,6896
"baldige",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15506,11218.5
"mittelständlern",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15507,11218.5
"vergaben",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15508,11218.5
"aufstiegs-bafög",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15509,11218.5
"einstweiligen",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15510,11218.5
"häufigkeit",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15511,11218.5
"medizinstudienplätze",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15512,11218.5
"typs",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15513,11218.5
"abarbeiten",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15514,11218.5
"sauer",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15515,11218.5
"hufeisen",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15516,11218.5
"besserstellungsverbot",0.714252378951301,-0.522384651447311,0.550069176669445,0.550069176669445,"right",5,15517,11218.5
"springen",0.714633708213395,0.758352838102417,1.04413757258902,1.04413757258902,"right",18,15518,5472
"sozialdemokraten",0.71508237186599,1.83804190570268,1.7925934308383,1.7925934308383,"right",53,15519,1851
"cannabisgesetz",0.715190667568982,0.265589476605556,0.816758872317419,0.816758872317419,"right",11,15520,8064.5
"beschlussfassung",0.715190667568982,0.265589476605556,0.816758872317419,0.816758872317419,"right",11,15521,8064.5
"dezember",0.715268797526182,2.70393585990146,2.76453117493043,2.76453117493043,"right",126,15522,721
"denkt",0.715787763257431,1.73858755409699,1.70731540974845,1.70731540974845,"right",48,15523,2066
"ruder",0.715819246511953,0.169955410878331,0.77930725584205,0.77930725584205,"right",10,15524,8447
"kraftstoffen",0.715819246511953,0.169955410878331,0.77930725584205,0.77930725584205,"right",10,15525,8447
"wiedersehen",0.715819246511953,0.169955410878331,0.77930725584205,0.77930725584205,"right",10,15526,8447
"amtsträger",0.716089955534655,-0.523331296262584,0.55122338651202,0.55122338651202,"right",5,15527,11203
"windparks",0.716089955534655,-0.523331296262584,0.55122338651202,0.55122338651202,"right",5,15528,11203
"agierender",0.716089955534655,-0.523331296262584,0.55122338651202,0.55122338651202,"right",5,15529,11203
"frauenbild",0.716089955534655,-0.523331296262584,0.55122338651202,0.55122338651202,"right",5,15530,11203
"rückendeckung",0.716089955534655,-0.523331296262584,0.55122338651202,0.55122338651202,"right",5,15531,11203
"neueste",0.716089955534655,-0.523331296262584,0.55122338651202,0.55122338651202,"right",5,15532,11203
"diskutierte",0.716089955534655,-0.523331296262584,0.55122338651202,0.55122338651202,"right",5,15533,11203
"petitionswesen",0.716089955534655,-0.523331296262584,0.55122338651202,0.55122338651202,"right",5,15534,11203
"post-vac",0.716089955534655,-0.523331296262584,0.55122338651202,0.55122338651202,"right",5,15535,11203
"danke",0.716690346686195,4.51720030716565,6.85849992771008,6.85849992771008,"right",773,15536,77
"wunder",0.717530796595041,1.6731502581935,1.65638202189914,1.65638202189914,"right",45,15537,2201
"problem",0.717772813271879,4.18352758487178,5.81337685538396,5.81337685538396,"right",554,15538,118
"steuerpflichtigen",0.717942409718531,0.0634999597022065,0.741102792039783,0.741102792039783,"right",9,15539,8855
"stöckchen",0.717942409718531,0.0634999597022065,0.741102792039783,0.741102792039783,"right",9,15540,8855
"sören",0.717942409718531,0.0634999597022065,0.741102792039783,0.741102792039783,"right",9,15541,8855
"eigentor",0.717942409718531,0.0634999597022065,0.741102792039783,0.741102792039783,"right",9,15542,8855
"walter",0.717942409718531,0.0634999597022065,0.741102792039783,0.741102792039783,"right",9,15543,8855
"dran",0.718305011738476,2.23553609266177,2.19659196760847,2.19659196760847,"right",79,15544,1216
"beurteilt",0.718587041926342,0.699155996736065,1.01929331782033,1.01929331782033,"right",17,15545,5829
"petitionsausschusses",0.718996494084753,0.0629558202368796,0.741988980314185,0.741988980314185,"right",9,15546,8848.5
"wünschte",0.718996494084753,0.0629558202368796,0.741988980314185,0.741988980314185,"right",9,15547,8848.5
"unionsgeführte",0.719040728685027,0.910230838038956,1.13346367358707,1.13346367358707,"right",21,15548,4676
"großartig",0.719200154164594,1.19783057854893,1.30904741398748,1.30904741398748,"right",28,15549,3489
"vorfreude",0.720001561295397,-0.1888777759716,0.655117423762598,0.655117423762598,"right",7,15550,9865
"einbürgern",0.720001561295397,-0.1888777759716,0.655117423762598,0.655117423762598,"right",7,15551,9865
"schönsten",0.720001561295397,-0.1888777759716,0.655117423762598,0.655117423762598,"right",7,15552,9865
"grau",0.720001561295397,-0.1888777759716,0.655117423762598,0.655117423762598,"right",7,15553,9865
"bekannter",0.720001561295397,-0.1888777759716,0.655117423762598,0.655117423762598,"right",7,15554,9865
"sachverhalte",0.720001561295397,-0.1888777759716,0.655117423762598,0.655117423762598,"right",7,15555,9865
"grenzregionen",0.720001561295397,-0.1888777759716,0.655117423762598,0.655117423762598,"right",7,15556,9865
"richtlinie",0.720054221797223,1.42053292572386,1.46497430212867,1.46497430212867,"right",35,15557,2799
"genannt",0.720238508026623,2.65258137562176,2.71317036399298,2.71317036399298,"right",120,15558,754
"herausragenden",0.721019996575386,0.262580944180479,0.82217835095988,0.82217835095988,"right",11,15559,8006
"offensichtliche",0.721025254292993,-0.189406898006957,0.655875322965936,0.655875322965936,"right",7,15560,9857
"schäbig",0.721049377593604,1.26586786180224,1.35782787435427,1.35782787435427,"right",30,15561,3271
"reichardt",0.72111250343964,1.0835136653129,1.23960987954339,1.23960987954339,"right",25,15562,3933
"getroffene",0.72114872470361,0.637207833630108,0.991728428708261,0.991728428708261,"right",16,15563,6133
"beantworten",0.721169665159724,2.518568633602,2.54060811224094,2.54060811224094,"right",105,15564,868
"erbes",0.721345202666237,-0.18957234041648,0.656112085024993,0.656112085024993,"right",7,15565,9851
"frühling",0.721345202666237,-0.18957234041648,0.656112085024993,0.656112085024993,"right",7,15566,9851
"zehnten",0.721345202666237,-0.18957234041648,0.656112085024993,0.656112085024993,"right",7,15567,9851
"geh",0.721345202666237,-0.18957234041648,0.656112085024993,0.656112085024993,"right",7,15568,9851
"henneberger",0.721345202666237,-0.18957234041648,0.656112085024993,0.656112085024993,"right",7,15569,9851
"überaus",0.721345202666237,-0.18957234041648,0.656112085024993,0.656112085024993,"right",7,15570,9851
"industrieländern",0.721345202666237,-0.18957234041648,0.656112085024993,0.656112085024993,"right",7,15571,9851
"überraschend",0.721757094873426,1.44782341498479,1.48861339174339,1.48861339174339,"right",36,15572,2711
"nanni",0.721767188488122,1.81554297392866,1.78911098715531,1.78911098715531,"right",52,15573,1862
"eijeijeijeijei",0.721890575353398,0.262130700484386,0.822985778098264,0.822985778098264,"right",11,15574,7997
"geradezu",0.722940681616487,1.67035450342503,1.66653920981852,1.66653920981852,"right",45,15575,2166
"fragestellung",0.723094886879679,0.502669514689035,0.929712325977064,0.929712325977064,"right",14,15576,6791
"genauen",0.723303178853465,0.0607289222905263,0.745602733784903,0.745602733784903,"right",9,15577,8808.5
"sächsischen",0.723303178853465,0.0607289222905263,0.745602733784903,0.745602733784903,"right",9,15578,8808.5
"untersuchungsausschuss",0.723495590893023,1.95774927633706,1.92555417823051,1.92555417823051,"right",60,15579,1600
"asien",0.723684458052124,0.696520251361014,1.02517190698768,1.02517190698768,"right",17,15580,5701
"abgeliefert",0.723921749484997,0.428133364788427,0.896725673031039,0.896725673031039,"right",13,15581,7141
"nein",0.724138026286724,5.14308022863762,9.47604327981486,9.47604327981486,"right",1451,15582,31
"leier",0.724736033503192,1.23005795971363,1.34055163573845,1.34055163573845,"right",29,15583,3344
"sebastian",0.724849262841532,1.62390356494311,1.63257777617149,1.63257777617149,"right",43,15584,2257
"irgendeiner",0.725575349767153,1.0812028863394,1.24584135672079,1.24584135672079,"right",25,15585,3884
"unanständig",0.725996535455796,0.634697373066832,0.997142740024712,0.997142740024712,"right",16,15586,6079
"fatal",0.726315611060659,-0.0586153054493379,0.705337910469869,0.705337910469869,"right",8,15587,9300.5
"format",0.726315611060659,-0.0586153054493379,0.705337910469869,0.705337910469869,"right",8,15588,9300.5
"cities",0.726637347071818,0.500833571769158,0.933409773312546,0.933409773312546,"right",14,15589,6765
"auffassung",0.726695693690722,2.56222633526098,2.6165736648827,2.6165736648827,"right",110,15590,815
"leistungsgerechte",0.727162697048334,0.0587282066902061,0.748831767046968,0.748831767046968,"right",9,15591,8779
"eingeplant",0.727162697048334,0.0587282066902061,0.748831767046968,0.748831767046968,"right",9,15592,8779
"herbeigeführt",0.727162697048334,0.0587282066902061,0.748831767046968,0.748831767046968,"right",9,15593,8779
"arbeitende",0.728225374671087,0.0581764969437124,0.74971926966791,0.74971926966791,"right",9,15594,8759
"bundesminister",0.728550795417703,3.59412417610685,4.39454569991705,4.39454569991705,"right",309,15595,213
"richtigerweise",0.72927437750135,0.951449410284227,1.17353371070529,1.17353371070529,"right",22,15596,4392
"neidisch",0.729659626999335,0.425156087323324,0.902488731886335,0.902488731886335,"right",13,15597,7095
"billig",0.729706534665985,2.12286222419642,2.10922014390715,2.10922014390715,"right",71,15598,1322
"obendrauf",0.730366319921834,-0.530722772291552,0.560138923277955,0.560138923277955,"right",5,15599,11103.5
"regulärer",0.730366319921834,-0.530722772291552,0.560138923277955,0.560138923277955,"right",5,15600,11103.5
"schuldigen",0.730366319921834,-0.530722772291552,0.560138923277955,0.560138923277955,"right",5,15601,11103.5
"peking",0.730366319921834,-0.530722772291552,0.560138923277955,0.560138923277955,"right",5,15602,11103.5
"eingereicht",0.730697658419469,0.995161211378117,1.20180561002701,1.20180561002701,"right",23,15603,4186
"buch",0.73102930557059,0.855226753748493,1.12110145783539,1.12110145783539,"right",20,15604,4817
"bestätigt",0.73141117854408,2.04895053740022,2.03744338466475,2.03744338466475,"right",66,15605,1418
"niveaus",0.731765733962777,-0.19497856875718,0.663793523669919,0.663793523669919,"right",7,15606,9766.5
"sicherheitsrelevanten",0.731765733962777,-0.19497856875718,0.663793523669919,0.663793523669919,"right",7,15607,9766.5
"leugnet",0.732313256755314,0.0560508463998235,0.753126939545121,0.753126939545121,"right",9,15608,8715
"christmann",0.732416413029835,0.343679210185853,0.869735226148568,0.869735226148568,"right",12,15609,7480
"fremd",0.732567247581503,0.0559185991384524,0.753338334142611,0.753338334142611,"right",9,15610,8714
"verlässlichkeit",0.732568789383014,1.64288285287698,1.66569656675904,1.66569656675904,"right",44,15611,2168
"eventuell",0.733099974577702,0.691629920579716,1.0359737077126,1.0359737077126,"right",17,15612,5558
"glauben",0.733713717495579,3.39543109355044,4.00714568920205,4.00714568920205,"right",254,15613,269
"kälte",0.735248609406826,0.422246008506941,0.908079282543081,0.908079282543081,"right",13,15614,7033
"haftet",0.735388008578826,0.054448519378487,0.755683412878436,0.755683412878436,"right",9,15615,8696
"steffi",0.735438824379291,0.565247636680013,0.975637574031166,0.975637574031166,"right",15,15616,6286
"glaubwürdigkeit",0.735521328026475,1.18935890858103,1.33309554183912,1.33309554183912,"right",28,15617,3385
"wort",0.735691791468764,3.34600319726002,3.91986646856374,3.91986646856374,"right",242,15618,286
"mündige",0.735808310300111,-0.0635537780001724,0.7127942061627,0.7127942061627,"right",8,15619,9207
"weidetierhalter",0.735808310300111,-0.0635537780001724,0.7127942061627,0.7127942061627,"right",8,15620,9207
"prüfauftrag",0.735808310300111,-0.0635537780001724,0.7127942061627,0.7127942061627,"right",8,15621,9207
"dortige",0.736721873721128,-0.0640305555104802,0.713509082960231,0.713509082960231,"right",8,15622,9199.5
"rücklagen",0.736721873721128,-0.0640305555104802,0.713509082960231,0.713509082960231,"right",8,15623,9199.5
"unruhe",0.736721873721128,-0.0640305555104802,0.713509082960231,0.713509082960231,"right",8,15624,9199.5
"stünde",0.736721873721128,-0.0640305555104802,0.713509082960231,0.713509082960231,"right",8,15625,9199.5
"vater",0.736870381081695,1.41179843522629,1.49265429570914,1.49265429570914,"right",35,15626,2696
"titeln",0.73700738460047,-0.0641796141881495,0.713732401915243,0.713732401915243,"right",8,15627,9190.5
"vorsitzenden",0.73700738460047,-0.0641796141881495,0.713732401915243,0.713732401915243,"right",8,15628,9190.5
"registermodernisierung",0.737476742168325,-0.352106783376023,0.618428238466146,0.618428238466146,"right",6,15629,10376.5
"weingarten",0.737476742168325,-0.352106783376023,0.618428238466146,0.618428238466146,"right",6,15630,10376.5
"gegenvorschlag",0.737476742168325,-0.352106783376023,0.618428238466146,0.618428238466146,"right",6,15631,10376.5
"pressesprecher",0.737476742168325,-0.352106783376023,0.618428238466146,0.618428238466146,"right",6,15632,10376.5
"eingestiegen",0.737476742168325,-0.352106783376023,0.618428238466146,0.618428238466146,"right",6,15633,10376.5
"gyde",0.737476742168325,-0.352106783376023,0.618428238466146,0.618428238466146,"right",6,15634,10376.5
"jensen",0.737476742168325,-0.352106783376023,0.618428238466146,0.618428238466146,"right",6,15635,10376.5
"dunkelfeld",0.737476742168325,-0.352106783376023,0.618428238466146,0.618428238466146,"right",6,15636,10376.5
"gefährlichste",0.737476742168325,-0.352106783376023,0.618428238466146,0.618428238466146,"right",6,15637,10376.5
"tagt",0.737476742168325,-0.352106783376023,0.618428238466146,0.618428238466146,"right",6,15638,10376.5
"fremden",0.737548771418087,0.689309471898623,1.04105193064144,1.04105193064144,"right",17,15639,5497
"schlicht",0.737565479691465,1.99922212757588,2.00413120993922,2.00413120993922,"right",63,15640,1471
"schuster",0.73800381754243,0.56390862888116,0.978385057477046,0.978385057477046,"right",15,15641,6250
"umwelt-und",0.738307345850499,0.158284931966524,0.799113239039772,0.799113239039772,"right",10,15642,8266
"motivieren",0.73905590367016,-0.352931925729507,0.619496841722699,0.619496841722699,"right",6,15643,10357.5
"leistungsbilanz",0.73905590367016,-0.352931925729507,0.619496841722699,0.619496841722699,"right",6,15644,10357.5
"schwätzer",0.73905590367016,-0.352931925729507,0.619496841722699,0.619496841722699,"right",6,15645,10357.5
"dunja",0.73905590367016,-0.352931925729507,0.619496841722699,0.619496841722699,"right",6,15646,10357.5
"bestellen",0.73927679294063,0.157778216461452,0.799959826647378,0.799959826647378,"right",10,15647,8222.5
"vernichten",0.73927679294063,0.157778216461452,0.799959826647378,0.799959826647378,"right",10,15648,8222.5
"bewährten",0.739373983575141,1.46606021968583,1.53891664390389,1.53891664390389,"right",37,15649,2537
"vorhabens",0.739814503238361,0.0521365199963882,0.759353750664681,0.759353750664681,"right",9,15650,8649
"fraktionsvorsitzende",0.740247070324993,0.157270770515402,0.800806539797809,0.800806539797809,"right",10,15651,8198
"wiederum",0.740756147255637,1.22171514652265,1.36448051265519,1.36448051265519,"right",29,15652,3243
"gewartet",0.741965645469947,1.11188268983035,1.29367759095697,1.29367759095697,"right",26,15653,3598
"unzählige",0.742038997367724,0.898270175482949,1.16274269623548,1.16274269623548,"right",21,15654,4478
"geklatscht",0.742046211101611,0.686957303925379,1.04616897159827,1.04616897159827,"right",17,15655,5459
"gesagt",0.742079172132694,5.10294175481884,9.51787430794041,9.51787430794041,"right",1407,15656,29
"wärmer",0.742281650023553,-0.200469201305115,0.671486661973793,0.671486661973793,"right",7,15657,9686
"ali",0.743055632916086,0.561265357472708,0.983781280780469,0.983781280780469,"right",15,15658,6189
"instrumentalisieren",0.743530358793089,0.848698625748062,1.13655712978872,1.13655712978872,"right",20,15659,4658
"bundesministerium",0.743843681245594,3.19513635289016,3.67533323361651,3.67533323361651,"right",209,15660,347
"justizministerium",0.743978797036055,0.155316353422866,0.804057442506936,0.804057442506936,"right",10,15661,8175
"day",0.74421062163692,0.155194795665451,0.804259104226884,0.804259104226884,"right",10,15662,8171
"rauskommt",0.74421062163692,0.155194795665451,0.804259104226884,0.804259104226884,"right",10,15663,8171
"vorkommt",0.74421062163692,0.155194795665451,0.804259104226884,0.804259104226884,"right",10,15664,8171
"vorwerfen",0.744572012136576,0.896942610847623,1.16593763403297,1.16593763403297,"right",21,15665,4448
"bösen",0.744953144353146,0.337126895552599,0.881729015989429,0.881729015989429,"right",12,15666,7346
"meinungsäußerung",0.745575812467464,0.336800169777122,0.882321857617035,0.882321857617035,"right",12,15667,7336
"islamisten",0.745834411026615,1.21905362270916,1.37200769625626,1.37200769625626,"right",29,15668,3202
"schleichende",0.746013967060769,-0.0688949191592824,0.720753262505258,0.720753262505258,"right",8,15669,9113
"fdp",0.746145072933405,4.4595953372497,6.93764540879512,6.93764540879512,"right",741,15670,72
"grundsatzprogramm",0.746192733329136,0.490627019754632,0.953650671903543,0.953650671903543,"right",14,15671,6576
"etablierten",0.74619993642485,0.559616109538384,0.987129888788115,0.987129888788115,"right",15,15672,6165
"szenarien",0.74630180936201,-0.0690460360176734,0.720976880268369,0.720976880268369,"right",8,15673,9091.5
"verantwortungsbewusst",0.74630180936201,-0.0690460360176734,0.720976880268369,0.720976880268369,"right",8,15674,9091.5
"mottenkiste",0.74630180936201,-0.0690460360176734,0.720976880268369,0.720976880268369,"right",8,15675,9091.5
"tragisch",0.74630180936201,-0.0690460360176734,0.720976880268369,0.720976880268369,"right",8,15676,9091.5
"ermuntern",0.746514623191927,0.416350036085996,0.919279511757278,0.919279511757278,"right",13,15677,6897.5
"normenkontrollrat",0.746514623191927,0.416350036085996,0.919279511757278,0.919279511757278,"right",13,15678,6897.5
"zusage",0.747432783334007,0.623507133503789,1.02085720051952,1.02085720051952,"right",16,15679,5763
"tätern",0.747511951184386,-0.0696816426403473,0.721916493349839,0.721916493349839,"right",8,15680,9080
